sheet,row,col,value
Renovation Materials,11,34,QT-004339
Renovation Materials,11,35,2025-09-02
Renovation Materials,11,37,9
Renovation Materials,11,38,Silicone White Pro-Spec PS200 280g
Renovation Materials,11,39,16
Renovation Materials,11,40,tube
Renovation Materials,11,41,7.5
Renovation Materials,11,42,120
Renovation Materials,11,43,QT-004339
Renovation Materials,11,44,2025-09-02
Renovation Materials,11,55,9
Renovation Materials,11,56,9mm (4' x 8') Plywood 
Renovation Materials,11,57,25
Renovation Materials,11,58,sheet
Renovation Materials,11,59,45
Renovation Materials,11,60,1125
Renovation Materials,11,61,QT-004339
Renovation Materials,11,62,2025-09-02
Renovation Materials,11,64,9
Renovation Materials,11,65,Simen
Renovation Materials,11,66,384
Renovation Materials,11,67,Bag
Renovation Materials,11,68,23
Renovation Materials,11,69,8832
Renovation Materials,11,73,9
Renovation Materials,11,74,"Flashing #30 (0.25mm) 12"" x 8' Red"
Renovation Materials,11,75,4
Renovation Materials,11,76,pcs
Renovation Materials,11,77,18
Renovation Materials,11,78,72
Renovation Materials,11,79,QT-004339
Renovation Materials,11,80,2025-09-02
Renovation Materials,11,83,"0.47MM TCT GUTTER PRE-PAINTED (COLOUR) SIZE : 18"" GIRTH @ 8FT"
Renovation Materials,11,85,LENGTH (8ft)
Renovation Materials,11,86,45
Renovation Materials,11,91,9
Renovation Materials,11,92,"Pipe Clip PVC Kontiup 25mm (1"")"
Renovation Materials,11,93,1
Renovation Materials,11,94,Unit
Renovation Materials,11,95,0.4
Renovation Materials,11,96,0.4
Renovation Materials,11,97,QT-004250
Renovation Materials,11,98,2025-08-13
Renovation Materials,11,100,9
Renovation Materials,11,101,15L (P) Nippon Multi Purpose Floor Coating 
Renovation Materials,11,102,1
Renovation Materials,11,103,Pack
Renovation Materials,11,104,460
Renovation Materials,11,105,460
Renovation Materials,11,118,9
Renovation Materials,11,119,Canvas Blue/White BW-6100 (6ft x 100 yard; SUNTUF)
Renovation Materials,11,120,1
Renovation Materials,11,121,roll
Renovation Materials,11,122,135
Renovation Materials,11,123,135
Renovation Materials,11,124,QT-004439
Renovation Materials,11,125,2025-09-30
Renovation Materials,11,128,Deluxe PE Septic Tank 4900L
Renovation Materials,11,129,Nos
Renovation Materials,11,130,4200
Renovation Materials,12,1,10
Renovation Materials,12,2,YTL PCC Cement Castle (50kg BAG)
Renovation Materials,12,3,40
Renovation Materials,12,4,bag
Renovation Materials,12,5,23
Renovation Materials,12,6,920
Renovation Materials,12,7,QT25002475
Renovation Materials,12,8,2025-10-01
Renovation Materials,12,10,10
Renovation Materials,12,11,PVC elbow 90° Ø32 mm
Renovation Materials,12,12,6
Renovation Materials,12,13,unit
Renovation Materials,12,14,1.5
Renovation Materials,12,15,9
Renovation Materials,12,16,QT-004250
Renovation Materials,12,17,2025-08-13
Renovation Materials,12,28,10
Renovation Materials,12,29,Metal Furring 10mm x 30mm x 12'
Renovation Materials,12,30,60
Renovation Materials,12,31,length
Renovation Materials,12,32,3.5
Renovation Materials,12,33,210
Renovation Materials,12,34,QT-004339
Renovation Materials,12,35,2025-09-02
Renovation Materials,12,55,10
Renovation Materials,12,56,GI Wire SWG 20# 1.5kg (ikat/10 rolls)
Renovation Materials,12,57,8
Renovation Materials,12,58,ikat
Renovation Materials,12,59,90
Renovation Materials,12,60,720
Renovation Materials,12,61,QT-004339
Renovation Materials,12,62,2025-09-02
Renovation Materials,12,64,10
Renovation Materials,12,65,SikaGrout Pumpable Shrinkage Compensated Cementitious Grout
Renovation Materials,12,66,2
Renovation Materials,12,67,Bag
Renovation Materials,12,68,40
Renovation Materials,12,69,80
Renovation Materials,12,73,10
Renovation Materials,12,74,TH Deck 762 PU Metal – Metal Roofing 0.35mm G28 TCT
Renovation Materials,12,75,1
Renovation Materials,12,76,Ft-run
Renovation Materials,12,77,12.5
Renovation Materials,12,82,10
Renovation Materials,12,83,25MM X 4.5MM THK EXTERNAL BRACKET
Renovation Materials,12,85,PC
Renovation Materials,12,86,7.5
Renovation Materials,12,100,10
Renovation Materials,12,101,SikaCeram®-450 H Quick-drying anti-cracking self-levelling floor screed 20Kg/Bag
Renovation Materials,12,102,1
Renovation Materials,12,103,Bag
Renovation Materials,12,104,70
Renovation Materials,12,105,70
Renovation Materials,12,127,10
Renovation Materials,12,128,Deluxe PE Septic Tank 5500L
Renovation Materials,12,129,Nos
Renovation Materials,12,130,4300
Renovation Materials,13,1,11
Renovation Materials,13,2,Sika Wall 192 Halus (White) 25kg
Renovation Materials,13,3,1
Renovation Materials,13,4,bag
Renovation Materials,13,5,22
Renovation Materials,13,6,22
Renovation Materials,13,7,QT-004339
Renovation Materials,13,8,2025-09-02
Renovation Materials,13,10,11
Renovation Materials,13,11,PVC tee Ø32 mm
Renovation Materials,13,12,6
Renovation Materials,13,13,unit
Renovation Materials,13,14,1.8
Renovation Materials,13,15,10.8
Renovation Materials,13,16,QT-004250
Renovation Materials,13,17,2025-08-13
Renovation Materials,13,28,11
Renovation Materials,13,29,Batten 121 0.48mm
Renovation Materials,13,30,4
Renovation Materials,13,31,pcs
Renovation Materials,13,32,18
Renovation Materials,13,33,72
Renovation Materials,13,34,QT-004339
Renovation Materials,13,35,2025-09-02
Renovation Materials,13,55,11
Renovation Materials,13,56,Kayu Meranti 1x2 x 10ft
Renovation Materials,13,57,100
Renovation Materials,13,58,length
Renovation Materials,13,59,10
Renovation Materials,13,60,1000
Renovation Materials,13,61,QT-004339
Renovation Materials,13,62,2025-09-02
Renovation Materials,13,64,11
Renovation Materials,13,65,DPM PE 0.20 mm
Renovation Materials,13,66,2
Renovation Materials,13,67,Roll
Renovation Materials,13,68,180
Renovation Materials,13,69,360
Renovation Materials,13,73,11
Renovation Materials,13,74,TH Deck 762 PU Metal – Metal Roofing 0.40mm G27 TCT
Renovation Materials,13,75,1
Renovation Materials,13,76,Ft-run
Renovation Materials,13,77,13.3
Renovation Materials,13,82,11
Renovation Materials,13,83,"4"" DIA OUTLET"
Renovation Materials,13,85,PC
Renovation Materials,13,86,10
Renovation Materials,13,127,11
Renovation Materials,13,128,Ceiling Board
Renovation Materials,13,129,L/S
Renovation Materials,13,130,900
Renovation Materials,14,1,12
Renovation Materials,14,2,Sika 215 (25kg)
Renovation Materials,14,3,2
Renovation Materials,14,4,bag
Renovation Materials,14,5,28
Renovation Materials,14,6,56
Renovation Materials,14,7,QT-004339
Renovation Materials,14,8,2025-09-02
Renovation Materials,14,10,12
Renovation Materials,14,11,PVC reducer socket 32 mm → 25 mm
Renovation Materials,14,12,6
Renovation Materials,14,13,unit
Renovation Materials,14,14,2
Renovation Materials,14,15,12
Renovation Materials,14,16,QT-004250
Renovation Materials,14,17,2025-08-13
Renovation Materials,14,28,12
Renovation Materials,14,29,ASG Stopping Compound (A Plus) 18kg
Renovation Materials,14,30,2
Renovation Materials,14,31,bag
Renovation Materials,14,32,22
Renovation Materials,14,33,44
Renovation Materials,14,34,QT-004339
Renovation Materials,14,35,2025-09-02
Renovation Materials,14,55,12
Renovation Materials,14,56,12mm (4' x 8') TEGO Plywood 7-Ply LYR Waterproof
Renovation Materials,14,57,1
Renovation Materials,14,58,Sheet
Renovation Materials,14,59,55
Renovation Materials,14,64,12
Renovation Materials,14,65,Round Bar R6 (Ø6mm x 12m)
Renovation Materials,14,66,10
Renovation Materials,14,67,length
Renovation Materials,14,68,12
Renovation Materials,14,69,120
Renovation Materials,14,70,QT25002475
Renovation Materials,14,71,2025-10-01
Renovation Materials,14,73,12
Renovation Materials,14,74,TH Deck 762 PU Metal – Metal Roofing 0.47mm G26 TCT
Renovation Materials,14,75,1
Renovation Materials,14,76,Ft-run
Renovation Materials,14,77,14.5
Renovation Materials,14,82,12
Renovation Materials,14,83,END CAP L/R
Renovation Materials,14,85,PC
Renovation Materials,14,86,15
Renovation Materials,14,127,12
Renovation Materials,14,128,Metal Stud
Renovation Materials,14,129,L/S
Renovation Materials,14,130,480
Renovation Materials,15,1,13
Renovation Materials,15,2,Cement
Renovation Materials,15,3,384
Renovation Materials,15,4,bag
Renovation Materials,15,5,22.5
Renovation Materials,15,6,8640
Renovation Materials,15,7,QT-004339
Renovation Materials,15,8,2025-09-02
Renovation Materials,15,55,13
Renovation Materials,15,56,12mm (4' x 8') Plywood B2 Waterproof
Renovation Materials,15,57,1
Renovation Materials,15,58,Sheet
Renovation Materials,15,59,42
Renovation Materials,15,82,13
Renovation Materials,15,83,"UPVC PIPE 110MM(4"") 5.8M"
Renovation Materials,15,85,LENGTH
Renovation Materials,15,86,59
Renovation Materials,16,1,14
Renovation Materials,16,2,Sand Halus (10-wheel)
Renovation Materials,16,3,3
Renovation Materials,16,4,trip
Renovation Materials,16,5,900
Renovation Materials,16,6,2700
Renovation Materials,16,7,QT-004339
Renovation Materials,16,8,2025-09-02
Renovation Materials,17,1,15
Renovation Materials,17,2,Sand Kasar (10-wheel)
Renovation Materials,17,3,3
Renovation Materials,17,4,trip
Renovation Materials,17,5,850
Renovation Materials,17,6,2550
Renovation Materials,17,7,QT-004339
Renovation Materials,17,8,2025-09-02
Renovation Materials,18,1,16
Renovation Materials,18,2,Batu Kasaran (10-wheel)
Renovation Materials,18,3,1
Renovation Materials,18,4,trip
Renovation Materials,18,5,850
Renovation Materials,18,6,850
Renovation Materials,18,7,QT-004339
Renovation Materials,18,8,2025-09-02
Renovation Materials,19,1,17
Renovation Materials,19,2,"Batu 3/4"" Aggregate (10-wheel)"
Renovation Materials,19,3,1
Renovation Materials,19,4,trip
Renovation Materials,19,5,850
Renovation Materials,19,6,850
Renovation Materials,19,7,QT-004339
Renovation Materials,19,8,2025-09-02
Steel Materials,1,2,Purlin
Steel Materials,1,11,ACP / Polycarbonate / Roof Sheets
Steel Materials,1,20,Mild Steel Hollow
Steel Materials,1,29,Stainless Steel Hollow / Tube
Steel Materials,1,38,Mild Steel Flat Bar
Steel Materials,1,47,Mild Steel Angle Bar
Steel Materials,1,56,Checker Plate / CR Sheet / MS Plate / Expanded Metal
Steel Materials,1,65,Mild Steel Deformed Bar
Steel Materials,1,74,Mild Steel Round Bar (R-Bar)
Steel Materials,2,1,No
Steel Materials,2,2,Description
Steel Materials,2,3,Qty
Steel Materials,2,4,UOM
Steel Materials,2,5,Unit Price (RM)
Steel Materials,2,6,Total (RM)
Steel Materials,2,7,Quotation No
Steel Materials,2,8,Date
Steel Materials,2,10,No
Steel Materials,2,11,Description
Steel Materials,2,12,Qty
Steel Materials,2,13,UOM
Steel Materials,2,14,Unit Price (RM)
Steel Materials,2,15,Total (RM)
Steel Materials,2,16,Quotation No
Steel Materials,2,17,Date
Steel Materials,2,19,No
Steel Materials,2,20,Description
Steel Materials,2,21,Qty
Steel Materials,2,22,UOM
Steel Materials,2,23,Unit Price (RM)
Steel Materials,2,24,Total (RM)
Steel Materials,2,25,Quotation No
Steel Materials,2,26,Date
Steel Materials,2,28,No
Steel Materials,2,29,Description
Steel Materials,2,30,Qty
Steel Materials,2,31,UOM
Steel Materials,2,32,Unit Price (RM)
Steel Materials,2,33,Total (RM)
Steel Materials,2,34,Quotation No
Steel Materials,2,35,Date
Steel Materials,2,37,No
Steel Materials,2,38,Description
Steel Materials,2,39,Qty
Steel Materials,2,40,UOM
Steel Materials,2,41,Unit Price (RM)
Steel Materials,2,42,Total (RM)
Steel Materials,2,43,Quotation No
Steel Materials,2,44,Date
Steel Materials,2,46,No
Steel Materials,2,47,Description
Steel Materials,2,48,Qty
Steel Materials,2,49,UOM
Steel Materials,2,50,Unit Price (RM)
Steel Materials,2,51,Total (RM)
Steel Materials,2,52,Quotation No
Steel Materials,2,53,Date
